id,createdAt,updatedAt,stockCode,binName,standardCost,taxRate,price,productGroupCode,bomItemTypeId,companyName,supplierAccountNumber
cmcnbe10h0jhgo23ftgzjlv5v,1751542850465,1751542850465,PIC09,100,1.7,0.0,2.55,"AMB CHUTNEY & PICKLE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe10i0jhho23f5lft9lw1,1751542850467,1751542850467,CON75,100,13.33,0.0,19.9,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe10k0jhio23fu9q7j0or,1751542850468,1751542850468,CHO40,100,8.49,20.0,11.15,"AMB CONFECTIONARY",0,"Parkers Foodservice Ltd",TEM002
cmcnbe10l0jhjo23f8fayoqnh,1751542850469,1751542850469,OATLYC003,100,1.3,0.0,1.95,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",OCA001
cmcnbe10m0jhko23f09knkt2o,1751542850470,1751542850470,UHT009,100,10.99,0.0,15.95,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",BOO001
cmcnbe10n0jhlo23fu7enhk31,1751542850471,1751542850471,UHT05B,100,3.17,0.0,4.05,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",BOO001
cmcnbe10o0jhmo23fbdcv9q6i,1751542850472,1751542850472,CHE10,100,5.18,0.0,7.75,"CHILL CHEESE",0,"Parkers Foodservice Ltd",CAR002
cmcnbe10o0jhno23f06rau8yg,1751542850473,1751542850473,CHE11,100,5.99,0.0,8.95,"CHILL CHEESE",0,"Parkers Foodservice Ltd",CAR002
cmcnbe10q0jhoo23fyp747lt1,1751542850474,1751542850474,CHE12,100,2.2,0.0,3.3,"CHILL CHEESE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe10r0jhpo23fuawmidyr,1751542850476,1751542850476,CHE14,100,1.85,0.0,2.8,"CHILL CHEESE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe10s0jhqo23faokpctkf,1751542850477,1751542850477,FRE11,100,6.46,0.0,9.65,"CHILL CHEESE",0,"Parkers Foodservice Ltd",H&B001
cmcnbe10t0jhro23f14gdnear,1751542850478,1751542850478,GRE08,100,10.30777,0.0,15.4,"CHILL CHEESE",0,"Parkers Foodservice Ltd",FUT001
cmcnbe10u0jhso23fobhzuooq,1751542850479,1751542850479,HIG01,100,17.06,0.0,21.6,"CHILL CHEESE",0,"Parkers Foodservice Ltd",HIG001
cmcnbe10v0jhto23fgvzld98a,1751542850480,1751542850480,HIG02,100,4.425,0.0,5.6,"CHILL CHEESE",0,"Parkers Foodservice Ltd",HIG001
cmcnbe10w0jhuo23fmpxrta9x,1751542850481,1751542850481,ITA22,100,10.86,0.0,16.2,"CHILL CHEESE",0,"Parkers Foodservice Ltd",FUT001
cmcnbe10x0jhvo23fo1nxzrq0,1751542850481,1751542850481,MAT40,100,13.35,0.0,19.95,"CHILL CHEESE",0,"Parkers Foodservice Ltd",CAR002
cmcnbe10y0jhwo23f8alirjwa,1751542850482,1751542850482,MOZ10D,100,3.3,0.0,4.7,"CHILL CHEESE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe10y0jhxo23fttuekxag,1751542850483,1751542850483,SLICED010,100,4.39,0.0,6.4,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe10z0jhyo23fd8i26nmq,1751542850484,1751542850484,SLICED011,100,6.6,0.0,9.6,"CHILL CHEESE",0,"Parkers Foodservice Ltd",H&B001
cmcnbe1100jhzo23f3dcf4rku,1751542850484,1751542850484,SUS05,100,16.8,0.0,25.1,"CHILL CHEESE",0,"Parkers Foodservice Ltd",BES001
cmcnbe1110ji0o23fjmvy1al3,1751542850485,1751542850485,UKC08,100,8.1,0.0,12.1,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe1130ji1o23fojkk7k0v,1751542850487,1751542850487,UKC09,100,9.45,0.0,14.1,"CHILL CHEESE",0,"Parkers Foodservice Ltd",H&B001
cmcnbe1140ji2o23fohf0cqxq,1751542850489,1751542850489,UKC10,100,14.56,0.0,21.75,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe1150ji3o23f3vuni2vh,1751542850489,1751542850489,UKC14,100,5.41,0.0,7.75,"CHILL CHEESE",0,"Parkers Foodservice Ltd",HUN001
cmcnbe1160ji4o23f91qtemvq,1751542850491,1751542850491,UKC29,100,9.55,0.0,13.85,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe1170ji5o23fmlhh909t,1751542850491,1751542850491,UKC37,100,10.91,0.0,15.6,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe1180ji6o23fmzeapd57,1751542850492,1751542850493,UKC45,100,14.12,0.0,22.25,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe1190ji7o23fqprp2yb3,1751542850494,1751542850494,UKC60,100,14.11,0.0,20.45,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe11a0ji8o23f3557vs00,1751542850495,1751542850495,UKC81,100,20.99,0.0,26.25,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe11b0ji9o23fu1uk4xx6,1751542850495,1751542850495,UKC83,100,17.29,0.0,25.8,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe11b0jiao23femsm789h,1751542850496,1751542850496,UKC93,100,10.91,0.0,15.6,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe11c0jibo23faek5dibx,1751542850497,1751542850497,BLA05,100,1.5,0.0,2.25,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",HUN001
cmcnbe11d0jico23fmup3qcuz,1751542850497,1751542850497,CHA20,100,8.65,0.0,19.1,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MID001
cmcnbe11e0jido23f182csc6e,1751542850498,1751542850498,COO01D,100,8.59,0.0,12.45,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MID001
cmcnbe11e0jieo23fwybjmkkm,1751542850499,1751542850499,COO10,100,6.99,0.0,10.45,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",BOO001
cmcnbe11f0jifo23fl3n62ugh,1751542850499,1751542850499,CORTE002,100,4.93,0.0,8.55,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11g0jigo23f402whdky,1751542850500,1751542850500,CORTE003,100,4.6,0.0,8.55,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11g0jiho23fmkgv13wm,1751542850501,1751542850501,CORTE004,100,3.84,0.0,6.95,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11h0jiio23fv0jgbonm,1751542850501,1751542850501,CORTE008,100,7.85,0.0,15.7,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11h0jijo23f7kjpjeh3,1751542850502,1751542850502,CORTE009,100,4.92,0.0,9.95,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11i0jiko23fdbr8sfc2,1751542850503,1751542850503,CORTE011,100,9.84,0.0,18.75,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11j0jilo23fbho38g84,1751542850503,1751542850503,FIS01,100,22.0,0.0,32.85,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",TAS002
cmcnbe11j0jimo23fdiqbys92,1751542850504,1751542850504,GALAR001,100,6.72,0.0,11.1,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11k0jino23fm68p085p,1751542850504,1751542850504,GALAR002,100,6.0,0.0,11.7,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11k0jioo23fuv8vh73z,1751542850505,1751542850505,GALAR003,100,4.1,0.0,6.8,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11l0jipo23f3bodfgvf,1751542850506,1751542850506,GALAR005,100,2.93,0.0,6.3,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11m0jiqo23fsy33ibu7,1751542850506,1751542850506,GALAR006,100,4.4,0.0,6.6,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11m0jiro23fpcd7nch9,1751542850507,1751542850507,GALAR007,100,4.9,0.0,7.35,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",MIN001
cmcnbe11n0jiso23fr3oe23ly,1751542850507,1751542850507,GOLDST001,100,10.6,0.0,15.85,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",GOL004
cmcnbe11n0jito23fe68on0wj,1751542850508,1751542850508,GOLDST002,100,18.5,0.0,31.9,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",GOL004
cmcnbe11o0jiuo23fat32y6o9,1751542850509,1751542850509,GOLDST003,100,18.5,0.0,31.9,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",GOL004
cmcnbe11p0jivo23ffh5f04xk,1751542850509,1751542850509,GOLDST004,100,17.5,0.0,32.85,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",GOL004
cmcnbe11p0jiwo23fcwk4a487,1751542850510,1751542850510,HAG01,100,2.25,0.0,3.4,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",SAI001
cmcnbe11q0jixo23fzji8x451,1751542850510,1751542850510,HAG03,100,2.25,0.0,3.4,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",SAI001
cmcnbe11q0jiyo23fj9y511om,1751542850511,1751542850511,HAG07,100,2.25,0.0,4.35,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",SAI001
cmcnbe11r0jizo23fzy3sx13k,1751542850512,1751542850512,HAG09,100,17.3,0.0,25.1,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",WAI001
cmcnbe11s0jj0o23fcudukbr6,1751542850512,1751542850512,HAG15,100,3.12,0.0,4.9,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",WAI001
cmcnbe11s0jj1o23fhv8pb6qs,1751542850513,1751542850513,SLI03F,100,6.04,0.0,9.95,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",H&B001
cmcnbe11t0jj2o23fgd128pc3,1751542850513,1751542850513,BUT01AA,100,1.63125,0.0,2.5,"CHILL DAIRY",0,"Parkers Foodservice Ltd",FAY001
cmcnbe11t0jj3o23fpt5dvgbt,1751542850514,1751542850514,BUT01AD,100,1.9,0.0,2.2,"CHILL DAIRY",0,"Parkers Foodservice Ltd",BOO001
cmcnbe11u0jj4o23fuos3n32q,1751542850514,1751542850514,BUT06C,100,7.7925,0.0,12.75,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LAK001
cmcnbe11u0jj5o23fgr0g0no3,1751542850515,1751542850515,BUT51,100,4.875,0.0,7.3,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LON001
cmcnbe11v0jj6o23f5gpjwmr3,1751542850516,1751542850516,BV003,100,6.645,0.0,11.15,"CHILL DAIRY",0,"Parkers Foodservice Ltd",BVD001
cmcnbe11w0jj7o23fk1e7jru8,1751542850516,1751542850516,BV004,100,0.96,0.0,2.75,"CHILL DAIRY",0,"Parkers Foodservice Ltd",BVD001
cmcnbe11w0jj8o23fqre318n0,1751542850517,1751542850517,CRE01,100,7.6,0.0,11.3,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe11x0jj9o23fkrwikk0t,1751542850518,1751542850519,CRE02,100,6.75,0.0,10.55,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe11z0jjao23fvscltizt,1751542850520,1751542850520,CRE09,100,9.01,0.0,13.45,"CHILL DAIRY",0,"Parkers Foodservice Ltd",CLA003
cmcnbe1200jjbo23fwraqustm,1751542850520,1751542850520,FLORA008,100,2.65,0.0,3.95,"CHILL DAIRY",0,"Parkers Foodservice Ltd",OCA001
cmcnbe1200jjco23fjutkx3q2,1751542850521,1751542850521,MIL01,100,1.12,0.0,1.7,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe1220jjdo23fb48reyc4,1751542850522,1751542850522,MIL01A,100,1.4125,0.0,2.1,"CHILL DAIRY",0,"Parkers Foodservice Ltd",BOO001
cmcnbe1220jjeo23fl05xqa15,1751542850523,1751542850523,MIL02,100,1.22,0.0,1.95,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe1240jjfo23f9iugt1s1,1751542850524,1751542850524,MIL02A,100,1.4125,0.0,2.1,"CHILL DAIRY",0,"Parkers Foodservice Ltd",BOO001
cmcnbe1240jjgo23ftfhtmsar,1751542850525,1751542850525,MIL03A,100,1.05,0.0,1.6,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe1270jjho23f8gq7jjkx,1751542850527,1751542850528,MIL04,100,7.79,0.0,11.65,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe1280jjio23fg7273hs3,1751542850529,1751542850529,MIL05,100,9.1,0.0,13.6,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe12a0jjjo23fooscvhgl,1751542850530,1751542850530,MIL21,100,0.39,0.0,0.7,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe12b0jjko23fzhnhbrhg,1751542850531,1751542850531,MIL24,100,0.62,0.0,1.0,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe12c0jjlo23frfwt9hp2,1751542850532,1751542850533,MIL26,100,0.6,0.0,0.95,"CHILL DAIRY",0,"Parkers Foodservice Ltd",SUS001
cmcnbe12d0jjmo23fsuwg6016,1751542850534,1751542850534,FLORA006,100,1.75,0.0,2.65,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe12e0jjno23flok7od5q,1751542850534,1751542850534,FLORA007,100,1.75,0.0,2.65,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",OCA001
cmcnbe12e0jjoo23feze6wvxn,1751542850535,1751542850535,VIOLIF04A,100,7.0,0.0,9.5,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",
cmcnbe12f0jjpo23fohyngryu,1751542850536,1751542850536,DIP21A,100,13.96,0.0,20.25,"CHILL DIPS & SAUCES",0,"Parkers Foodservice Ltd",BEL002
cmcnbe12g0jjqo23f1w6wtbdx,1751542850536,1751542850536,ERICRO,100,37.99,0.0,47.5,"CHILL DIPS & SAUCES",0,"Parkers Foodservice Ltd",CLA003
cmcnbe12g0jjro23fmb8vv2hq,1751542850537,1751542850537,GAR08A,100,5.99,0.0,8.95,"CHILL DIPS & SAUCES",0,"Parkers Foodservice Ltd",BOO001
cmcnbe12h0jjso23flew5pt2w,1751542850537,1751542850537,EGG08B,100,4.63,0.0,6.95,"CHILL EGGS",0,"Parkers Foodservice Ltd",H&B001
cmcnbe12h0jjto23fboolx9zd,1751542850538,1751542850538,EGG11,100,9.74,0.0,13.95,"CHILL EGGS",0,"Parkers Foodservice Ltd",HUN001
cmcnbe12i0jjuo23fmt19hsra,1751542850538,1751542850538,BON12,100,4.99,0.0,7.25,"CHILL FATS",0,"Parkers Foodservice Ltd",
cmcnbe12i0jjvo23f58ejq8c8,1751542850539,1751542850539,FAT08,100,16.77,0.0,24.3,"CHILL FATS",0,"Parkers Foodservice Ltd",ALB001
cmcnbe12j0jjwo23fid34u21c,1751542850540,1751542850540,GOLDST005,100,16.0,0.0,28.9,"CHILL FISH",0,"Parkers Foodservice Ltd",GOL004
cmcnbe12k0jjxo23fpjp5jkr5,1751542850540,1751542850540,FRP03G,100,16.5,0.0,24.65,"CHILL PASTRY",0,"Parkers Foodservice Ltd",CEN001
cmcnbe12k0jjyo23fh6busf4b,1751542850541,1751542850541,BV002,100,4.81,0.0,10.6,"CHILL YOGHURT",0,"Parkers Foodservice Ltd",BVD001
cmcnbe12l0jjzo23f05387zt6,1751542850541,1751542850541,YOG18,100,2.0,0.0,2.99,"CHILL YOGHURT",0,"Parkers Foodservice Ltd",OCA001
cmcnbe12l0jk0o23fcahdr0vo,1751542850542,1751542850542,MUFFIN003,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12m0jk1o23fizabrdij,1751542850542,1751542850542,MUFFIN005,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12n0jk2o23fq0iskw2t,1751542850543,1751542850543,MUFFIN007,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12n0jk3o23fmfvu0t93,1751542850544,1751542850544,MUFFIN008,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12o0jk4o23f0stlo7wr,1751542850544,1751542850544,MUFFIN009,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12o0jk5o23fbekpy85t,1751542850545,1751542850545,MUFFIN010,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12p0jk6o23fhez3fdyx,1751542850545,1751542850545,MUFFIN011,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12p0jk7o23fxgvw33ej,1751542850546,1751542850546,MUFFIN013,100,14.4075,0.0,16.95,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12q0jk8o23fpqw6rymm,1751542850546,1751542850546,MUFFIN014,100,14.4075,0.0,16.95,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12q0jk9o23f6157ea9x,1751542850547,1751542850547,MUFFIN017,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12r0jkao23fe7hs4hs8,1751542850547,1751542850547,MUFFIN018,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12s0jkbo23fdjh4hkm7,1751542850548,1751542850548,MUFFIN019,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12s0jkco23f6lw4i125,1751542850549,1751542850549,MUFFIN020,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12t0jkdo23f7g8iksim,1751542850549,1751542850549,MUFFIN021,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12t0jkeo23fngaj47xv,1751542850550,1751542850550,MUFFIN022,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12u0jkfo23fho42bbro,1751542850550,1751542850550,MUFFIN023,100,14.6625,0.0,17.25,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12u0jkgo23f9qzsczcw,1751542850551,1751542850551,MUFFIN025,100,14.025,0.0,16.5,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12v0jkho23frywhhoty,1751542850551,1751542850551,SCONE003,100,6.7575,0.0,7.95,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12v0jkio23fn7mr5lxm,1751542850552,1751542850552,SCONE004,100,6.7575,0.0,7.95,"FRZ DESSERTS",0,"Parkers Foodservice Ltd",FAB001
cmcnbe12w0jkjo23foa7714ae,1751542850552,1751542850552,BUT01AB,101,1.6525,0.0,2.5,"CHILL DAIRY",0,"Parkers Foodservice Ltd",MUL001
cmcnbe12x0jkko23ftsbg2v6i,1751542850553,1751542850553,CRE01A,101,8.49,0.0,12.7,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LON001
cmcnbe12x0jklo23fs5mbq3qr,1751542850554,1751542850554,POT009,101,23.94,0.0,35.65,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LEA001
cmcnbe12y0jkmo23fqcbqg4c7,1751542850555,1751542850556,MAT07A,102,8.0,0.0,14.3,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe1300jkno23fx7ylxu4z,1751542850557,1751542850558,MOZ05,102,8.6,0.0,14.3,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe1330jkoo23feb6q0yuu,1751542850560,1751542850560,SLICED001,102,5.23,0.0,8.2,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe1350jkpo23fmsft70yp,1751542850561,1751542850563,SLICED002,102,5.9,0.0,8.8,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe1380jkqo23fvjl8m7gm,1751542850565,1751542850565,SLICED004,102,6.45,0.0,9.95,"CHILL CHEESE",0,"Parkers Foodservice Ltd",EXT001
cmcnbe1390jkro23fyn1vx0tc,1751542850565,1751542850565,SLICED007,102,6.5,0.0,9.7,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe1390jkso23fpk8j2i7f,1751542850566,1751542850566,HAM06B,102,3.76,0.0,6.25,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",WES001
cmcnbe13a0jkto23fzshzf2al,1751542850566,1751542850566,HAM22,102,6.98,0.0,10.4,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",TAS002
cmcnbe13b0jkuo23fmmxh5num,1751542850567,1751542850567,HAM23,102,6.25,0.0,9.35,"CHILL COOKED MEAT",0,"Parkers Foodservice Ltd",TAS002
cmcnbe13b0jkvo23fnw3vzmej,1751542850568,1751542850568,BUT01,102,1.66,0.0,2.41,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LAK001
cmcnbe13c0jkwo23fip8ncann,1751542850569,1751542850569,FAT04,102,0.4,0.0,0.65,"CHILL FATS",0,"Parkers Foodservice Ltd",FAY001
cmcnbe13d0jkxo23fx7mpvrwk,1751542850569,1751542850571,FRE01,103,5.74,0.0,9.95,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe13g0jkyo23fwgtp1urw,1751542850572,1751542850572,FRE04,103,8.05,0.0,11.85,"CHILL CHEESE",0,"Parkers Foodservice Ltd",LON001
cmcnbe13h0jkzo23fh5u6j0bq,1751542850574,1751542850574,GRE03C,103,1.7275,0.0,2.85,"CHILL CHEESE",0,"Parkers Foodservice Ltd",MID001
cmcnbe13j0jl0o23fpy20qawu,1751542850575,1751542850575,MAT00B,103,4.8,0.0,7.15,"CHILL CHEESE",0,"Parkers Foodservice Ltd",FAY001
cmcnbe13j0jl1o23f0qqzui2r,1751542850576,1751542850576,BUT04,103,1.7995,0.0,2.66,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LAK001
cmcnbe13l0jl2o23fhwpu62k9,1751542850577,1751542850578,BUT04A,103,1.66875,0.0,2.55,"CHILL DAIRY",0,"Parkers Foodservice Ltd",LAK001
cmcnbe13n0jl3o23fw65t4ajd,1751542850579,1751542850579,BUT06,103,5.6,0.0,8.5,"CHILL DAIRY",0,"Parkers Foodservice Ltd",FAY001
cmcnbe13n0jl4o23fig4gob4w,1751542850580,1751542850580,FLORA001,103,7.7133,0.0,11.6,"CHILL FATS",0,"Parkers Foodservice Ltd",UPF001
cmcnbe13p0jl5o23f8zbcai0x,1751542850581,1751542850581,MAR01A,103,3.37,0.0,4.8,"CHILL FATS",0,"Parkers Foodservice Ltd",FAY001
cmcnbe13q0jl6o23figdia0s0,1751542850583,1751542850583,MAR02D,103,3.75,0.0,5.55,"CHILL FATS",0,"Parkers Foodservice Ltd",HUN001
cmcnbe13r0jl7o23f60cblmzj,1751542850584,1751542850584,MAR06,103,5.9733,0.0,9.25,"CHILL FATS",0,"Parkers Foodservice Ltd",UPF001
cmcnbe13s0jl8o23flaqoizi6,1751542850584,1751542850584,MAR11,103,28.98,0.0,42.0,"CHILL FATS",0,"Parkers Foodservice Ltd",UPF001
cmcnbe13t0jl9o23fkffhbl8g,1751542850585,1751542850585,MAR12A,103,3.75,0.0,5.55,"CHILL FATS",0,"Parkers Foodservice Ltd",HUN001
cmcnbe13t0jlao23fy7ricdqb,1751542850586,1751542850586,FRP03C,103,25.75,0.0,38.45,"CHILL PASTRY",0,"Parkers Foodservice Ltd",CEN001
cmcnbe13u0jlbo23fwus6aufh,1751542850586,1751542850586,FRP03D,103,24.5,0.0,36.55,"CHILL PASTRY",0,"Parkers Foodservice Ltd",CEN001
cmcnbe13v0jlco23fe349ukoa,1751542850587,1751542850588,FRP03E,103,23.55,0.0,33.7,"CHILL PASTRY",0,"Parkers Foodservice Ltd",CLA003
cmcnbe13x0jldo23fklulm6yn,1751542850589,1751542850589,FRP03F,103,24.95,0.0,37.25,"CHILL PASTRY",0,"Parkers Foodservice Ltd",CEN001
cmcnbe13x0jleo23frtxjkltw,1751542850590,1751542850590,YOG01,103,2.41,0.0,4.0,"CHILL YOGHURT",0,"Parkers Foodservice Ltd",MID001
cmcnbe13z0jlfo23ffgrer9bn,1751542850591,1751542850591,FLORA003A,104,26.93,0.0,39.05,"CHILL DAIRY",0,"Parkers Foodservice Ltd",UPF001
cmcnbe13z0jlgo23fytqvrfau,1751542850592,1751542850592,VIOLIF01A,104,3.743,0.0,5.45,"CHILL DAIRY",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1400jlho23f5l4555wc,1751542850592,1751542850592,FLORA004,104,3.7663,0.0,5.65,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1410jlio23fuyzooo64,1751542850593,1751542850593,VIOLIF03,104,2.298,0.0,3.45,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1410jljo23fb5njucj7,1751542850594,1751542850594,VIOLIF04,104,1.647,0.0,2.45,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1430jlko23fv8uk38qf,1751542850595,1751542850596,VIOLIF05,104,1.796,0.0,2.85,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1440jllo23fsvwwbgov,1751542850597,1751542850597,VIOLIF09,104,1.918,0.0,2.9,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1450jlmo23fuaij7s3z,1751542850598,1751542850598,VIOLIF10,104,2.085,0.0,3.2,"CHILL DAIRY FREE",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1460jlno23f8w8lvc59,1751542850598,1751542850598,FLORA002,104,9.59,0.0,14.3,"CHILL FATS",0,"Parkers Foodservice Ltd",UPF001
cmcnbe1470jloo23fbq4dore4,1751542850599,1751542850600,CHO32,105,21.99,20.0,32.85,"AMB CONFECTIONARY",0,"Parkers Foodservice Ltd",TEM002
cmcnbe1490jlpo23f4drz47ex,1751542850601,1751542850601,UHT05,105,2.943,0.0,4.4,"AMB DAIRY & DESSERTS",0,"Parkers Foodservice Ltd",FAY001
cmcnbe1490jlqo23f7c60ta12,1751542850602,1751542850602,ELSIN002,105,5.30333,0.0,10.85,"AMB FISH & SEAFOOD",0,"Parkers Foodservice Ltd",OCA001
cmcnbe14a0jlro23fxrucf0p5,1751542850603,1751542850603,ELSIN003,105,1.665,0.0,2.6,"AMB FISH & SEAFOOD",0,"Parkers Foodservice Ltd",GOL002
cmcnbe14b0jlso23f7n670aw7,1751542850603,1751542850603,JUD81,105,10.0,0.0,14.5,"AMB SOFT DRINK",0,"Parkers Foodservice Ltd",JUD001
cmcnbe14c0jlto23f6jsjhwyj,1751542850604,1751542850604,JUD82,105,10.0,0.0,14.5,"AMB SOFT DRINK",0,"Parkers Foodservice Ltd",JUD001
